Ride,Date/Time,Wait Time
Jurassic Park River Adventure,2020-01-02 21:35:05,5
Jurassic Park River Adventure,2020-01-02 21:40:03,5
Jurassic Park River Adventure,2020-01-02 21:45:04,5
Jurassic Park River Adventure,2020-01-02 21:50:04,5
Jurassic Park River Adventure,2020-01-02 21:55:03,5
Jurassic Park River Adventure,2020-01-02 22:00:04,5
Jurassic Park River Adventure,2020-01-03 06:00:04,5
Jurassic Park River Adventure,2020-01-03 07:40:04,5
Jurassic Park River Adventure,2020-01-03 07:45:04,5
Jurassic Park River Adventure,2020-01-03 07:50:04,5
Jurassic Park River Adventure,2020-01-03 07:55:03,5
Jurassic Park River Adventure,2020-01-03 08:00:05,5
Jurassic Park River Adventure,2020-01-03 08:05:07,5
Jurassic Park River Adventure,2020-01-03 08:10:11,5
Jurassic Park River Adventure,2020-01-03 08:15:03,5
Jurassic Park River Adventure,2020-01-03 09:15:03,5
Jurassic Park River Adventure,2020-01-03 09:20:03,5
Jurassic Park River Adventure,2020-01-03 09:25:03,5
Jurassic Park River Adventure,2020-01-03 09:30:03,5
Jurassic Park River Adventure,2020-01-03 09:35:03,5
Jurassic Park River Adventure,2020-01-03 09:40:03,10
Jurassic Park River Adventure,2020-01-03 09:45:03,10
Jurassic Park River Adventure,2020-01-03 09:50:03,10
Jurassic Park River Adventure,2020-01-03 09:55:03,10
Jurassic Park River Adventure,2020-01-03 10:00:04,10
Jurassic Park River Adventure,2020-01-03 10:05:04,10
Jurassic Park River Adventure,2020-01-03 10:10:03,10
Jurassic Park River Adventure,2020-01-03 10:15:03,10
Jurassic Park River Adventure,2020-01-03 10:20:03,5
Jurassic Park River Adventure,2020-01-03 10:25:02,5
Jurassic Park River Adventure,2020-01-03 10:30:05,5
Jurassic Park River Adventure,2020-01-03 10:35:03,5
Jurassic Park River Adventure,2020-01-03 10:40:04,5
Jurassic Park River Adventure,2020-01-03 10:45:02,15
Jurassic Park River Adventure,2020-01-03 10:50:03,15
Jurassic Park River Adventure,2020-01-03 10:55:03,20
Jurassic Park River Adventure,2020-01-03 11:00:04,20
Jurassic Park River Adventure,2020-01-03 11:05:06,30
Jurassic Park River Adventure,2020-01-03 11:10:03,30
Jurassic Park River Adventure,2020-01-03 11:15:04,30
Jurassic Park River Adventure,2020-01-03 11:20:03,30
Jurassic Park River Adventure,2020-01-03 11:25:02,30
Jurassic Park River Adventure,2020-01-03 11:30:02,35
Jurassic Park River Adventure,2020-01-03 11:35:03,35
Jurassic Park River Adventure,2020-01-03 11:40:03,50
Jurassic Park River Adventure,2020-01-03 11:45:02,25
Jurassic Park River Adventure,2020-01-03 11:50:03,25
Jurassic Park River Adventure,2020-01-03 11:55:03,35
Jurassic Park River Adventure,2020-01-03 12:00:03,35
Jurassic Park River Adventure,2020-01-03 12:05:06,35
Jurassic Park River Adventure,2020-01-03 12:10:03,35
Jurassic Park River Adventure,2020-01-03 12:15:05,35
Jurassic Park River Adventure,2020-01-03 12:20:04,35
